perturbation,cluster,delta_pct,p_enrich,p_deplete,q_enrich,q_deplete,n_cells,prop_pert,prop_ntc,direction
OG0112_GLUC,12,0.6869446803920775,0.35596440355964404,0.8737126287371263,1.0,1.0,108,0.018518518518518517,0.011649071714597743,none
GS0038_BMP2,12,0.6869446803920775,0.3661633836616338,0.8678132186781322,1.0,1.0,108,0.018518518518518517,0.011649071714597743,none
GS0156_EPGN,12,0.6784108008904561,0.24497550244975502,0.8895110488951105,1.0,1.0,217,0.018433179723502304,0.011649071714597743,none
GS0075_CD40L,12,0.6699552138613267,0.36446355364463556,0.8642135786421358,1.0,1.0,109,0.01834862385321101,0.011649071714597743,none
OG0179_OSTCN,12,0.6532746467220438,0.3785621437856214,0.8567143285671432,1.0,1.0,110,0.01818181818181818,0.011649071714597743,none
GS0168_FGF1,12,0.6532746467220438,0.48265173482651735,0.8676132386761324,1.0,1.0,55,0.01818181818181818,0.011649071714597743,none
OG0198_GRN,12,0.6368946303420275,0.258974102589741,0.8799120087991201,1.0,1.0,222,0.018018018018018018,0.011649071714597743,none
GS0387_SCTM1,12,0.6208071142545114,0.22927707229277072,0.8858114188581142,1.0,1.0,280,0.017857142857142856,0.011649071714597743,none
OG0141_PTHR,12,0.6208071142545114,0.37636236376362364,0.8589141085891411,1.0,1.0,112,0.017857142857142856,0.011649071714597743,none
GS0274_IL2,12,0.6208071142545114,0.38316168383161686,0.8546145385461453,1.0,1.0,112,0.017857142857142856,0.011649071714597743,none
GS0268_IL18,12,0.6208071142545114,0.48225177482251774,0.8651134886511349,1.0,1.0,56,0.017857142857142856,0.011649071714597743,none
GS0080_CD86,12,0.6208071142545114,0.48725127487251274,0.861013898610139,1.0,1.0,56,0.017857142857142856,0.011649071714597743,none
GS0249_IFNG,12,0.6208071142545114,0.47385261473852613,0.8592140785921408,1.0,1.0,56,0.017857142857142856,0.011649071714597743,none
OG0249_CXCL5,12,0.6208071142545114,0.4774522547745225,0.8666133386661334,1.0,1.0,56,0.017857142857142856,0.011649071714597743,none
OG0211_CCL22,12,0.6050043329650044,0.37896210378962103,0.8571142885711429,1.0,1.0,113,0.017699115044247787,0.011649071714597743,none
GS0002_A4,12,0.6018772808370456,0.23267673232676733,0.8883111688831117,1.0,1.0,283,0.0176678445229682,0.011649071714597743,none
OG0247_CCL23,12,0.5894787934525063,0.31216878312168783,0.8600139986001399,1.0,1.0,171,0.017543859649122806,0.011649071714597743,none
OG0068_COLI,12,0.5894787934525063,0.48365163483651635,0.8535146485351465,1.0,1.0,57,0.017543859649122806,0.011649071714597743,none
OG0240_CXCL3,12,0.5894787934525063,0.48995100489951005,0.8488151184881512,1.0,1.0,57,0.017543859649122806,0.011649071714597743,none
GS0104_CO3,12,0.5792788750518536,0.21497850214978503,0.8933106689331067,1.0,1.0,344,0.01744186046511628,0.011649071714597743,none
GS0053_CCL11,12,0.5742232633228345,0.29717028297170284,0.8580141985801419,1.0,1.0,230,0.017391304347826087,0.011649071714597743,none
OG0148_IAPP,12,0.5592307595747085,0.38786121387861217,0.845015498450155,1.0,1.0,116,0.017241379310344827,0.011649071714597743,none
